id, name1, name2, name3, name4, name5, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
601,1,7,9,13,19,133/128,9/8,19/16,171/128,91/64,13/8,7/4,117/64,247/128,63/32,false,false,false,false,10,1,0,0,1,1,0,1,0,0,1,0,0,0,0
602,3,7,9,13,19,133/128,39/32,21/16,171/128,91/64,27/16,57/32,117/64,247/128,63/32,false,false,false,false,10,0,1,0,1,1,0,1,0,0,1,0,0,0,0
604,5,7,9,13,19,65/64,133/128,35/32,171/128,45/32,91/64,95/64,117/64,247/128,63/32,false,false,false,false,10,0,0,1,1,1,0,1,0,0,1,0,0,0,0
611,1,3,11,13,19,33/32,143/128,19/16,39/32,11/8,3/2,13/8,209/128,57/32,247/128,false,false,false,false,10,1,1,0,0,0,1,1,0,0,1,0,0,0,0
613,1,5,11,13,19,65/64,143/128,19/16,5/4,11/8,95/64,13/8,209/128,55/32,247/128,false,false,false,false,10,1,0,1,0,0,1,1,0,0,1,0,0,0,0
614,3,5,11,13,19,65/64,33/32,143/128,39/32,95/64,209/128,55/32,57/32,15/8,247/128,false,false,false,false,10,0,1,1,0,0,1,1,0,0,1,0,0,0,0
617,1,7,11,13,19,133/128,143/128,19/16,77/64,11/8,91/64,13/8,209/128,7/4,247/128,false,false,false,false,10,1,0,0,1,0,1,1,0,0,1,0,0,0,0
618,3,7,11,13,19,33/32,133/128,143/128,77/64,39/32,21/16,91/64,209/128,57/32,247/128,false,false,false,false,10,0,1,0,1,0,1,1,0,0,1,0,0,0,0
620,5,7,11,13,19,65/64,133/128,35/32,143/128,77/64,91/64,95/64,209/128,55/32,247/128,false,false,false,false,10,0,0,1,1,0,1,1,0,0,1,0,0,0,0
625,1,9,11,13,19,143/128,9/8,19/16,171/128,11/8,99/64,13/8,209/128,117/64,247/128,false,false,false,false,10,1,0,0,0,1,1,1,0,0,1,0,0,0,0
626,3,9,11,13,19,33/32,143/128,39/32,171/128,99/64,209/128,27/16,57/32,117/64,247/128,false,false,false,false,10,0,1,0,0,1,1,1,0,0,1,0,0,0,0
628,5,9,11,13,19,65/64,143/128,171/128,45/32,95/64,99/64,209/128,55/32,117/64,247/128,false,false,false,false,10,0,0,1,0,1,1,1,0,0,1,0,0,0,0
632,7,9,11,13,19,133/128,143/128,77/64,171/128,91/64,99/64,209/128,117/64,247/128,63/32,false,false,false,false,10,0,0,0,1,1,1,1,0,0,1,0,0,0,0
647,1,3,5,15,19,285/256,75/64,19/16,5/4,45/32,95/64,3/2,57/32,15/8,null/null,false,false,false,false,9,1,1,1,0,0,0,0,1,0,1,0,0,0,0
651,1,3,7,15,19,133/128,285/256,19/16,21/16,45/32,3/2,105/64,7/4,57/32,15/8,false,false,false,false,10,1,1,0,1,0,0,0,1,0,1,0,0,0,0
653,1,5,7,15,19,133/128,35/32,285/256,75/64,19/16,5/4,95/64,105/64,7/4,15/8,false,false,false,false,10,1,0,1,1,0,0,0,1,0,1,0,0,0,0
654,3,5,7,15,19,133/128,35/32,285/256,75/64,21/16,45/32,95/64,105/64,57/32,15/8,false,false,false,false,10,0,1,1,1,0,0,0,1,0,1,0,0,0,0
659,1,3,9,15,19,135/128,285/256,9/8,19/16,171/128,45/32,3/2,27/16,57/32,15/8,false,false,false,false,10,1,1,0,0,1,0,0,1,0,1,0,0,0,0
661,1,5,9,15,19,135/128,285/256,9/8,75/64,19/16,5/4,171/128,45/32,95/64,15/8,false,false,false,false,10,1,0,1,0,1,0,0,1,0,1,0,0,0,0
662,3,5,9,15,19,135/128,285/256,75/64,171/128,45/32,95/64,27/16,57/32,15/8,null/null,false,true,false,true,9,0,1,1,0,1,0,0,1,0,1,0,0,0,0
665,1,7,9,15,19,133/128,135/128,285/256,9/8,19/16,171/128,105/64,7/4,15/8,63/32,false,false,false,false,10,1,0,0,1,1,0,0,1,0,1,0,0,0,0
666,3,7,9,15,19,133/128,135/128,285/256,21/16,171/128,45/32,105/64,27/16,57/32,63/32,false,false,false,false,10,0,1,0,1,1,0,0,1,0,1,0,0,0,0
668,5,7,9,15,19,133/128,135/128,35/32,285/256,75/64,171/128,45/32,95/64,105/64,63/32,false,false,false,false,10,0,0,1,1,1,0,0,1,0,1,0,0,0,0
675,1,3,11,15,19,33/32,285/256,19/16,165/128,11/8,45/32,3/2,209/128,57/32,15/8,false,false,false,false,10,1,1,0,0,0,1,0,1,0,1,0,0,0,0
677,1,5,11,15,19,285/256,75/64,19/16,5/4,165/128,11/8,95/64,209/128,55/32,15/8,false,false,false,false,10,1,0,1,0,0,1,0,1,0,1,0,0,0,0
678,3,5,11,15,19,33/32,285/256,75/64,165/128,45/32,95/64,209/128,55/32,57/32,15/8,false,false,false,false,10,0,1,1,0,0,1,0,1,0,1,0,0,0,0
681,1,7,11,15,19,133/128,285/256,19/16,77/64,165/128,11/8,209/128,105/64,7/4,15/8,false,false,false,false,10,1,0,0,1,0,1,0,1,0,1,0,0,0,0
682,3,7,11,15,19,33/32,133/128,285/256,77/64,165/128,21/16,45/32,209/128,105/64,57/32,false,false,false,false,10,0,1,0,1,0,1,0,1,0,1,0,0,0,0
684,5,7,11,15,19,133/128,35/32,285/256,75/64,77/64,165/128,95/64,209/128,105/64,55/32,false,false,false,false,10,0,0,1,1,0,1,0,1,0,1,0,0,0,0
689,1,9,11,15,19,135/128,285/256,9/8,19/16,165/128,171/128,11/8,99/64,209/128,15/8,false,false,false,false,10,1,0,0,0,1,1,0,1,0,1,0,0,0,0
690,3,9,11,15,19,33/32,135/128,285/256,165/128,171/128,45/32,99/64,209/128,27/16,57/32,false,false,false,false,10,0,1,0,0,1,1,0,1,0,1,0,0,0,0
692,5,9,11,15,19,135/128,285/256,75/64,165/128,171/128,45/32,95/64,99/64,209/128,55/32,false,false,false,false,10,0,0,1,0,1,1,0,1,0,1,0,0,0,0
696,7,9,11,15,19,133/128,135/128,285/256,77/64,165/128,171/128,99/64,209/128,105/64,63/32,false,false,false,false,10,0,0,0,1,1,1,0,1,0,1,0,0,0,0
707,1,3,13,15,19,285/256,19/16,39/32,45/32,3/2,195/128,13/8,57/32,15/8,247/128,false,false,false,false,10,1,1,0,0,0,0,1,1,0,1,0,0,0,0
709,1,5,13,15,19,65/64,285/256,75/64,19/16,5/4,95/64,195/128,13/8,15/8,247/128,false,false,false,false,10,1,0,1,0,0,0,1,1,0,1,0,0,0,0
710,3,5,13,15,19,65/64,285/256,75/64,39/32,45/32,95/64,195/128,57/32,15/8,247/128,false,false,false,false,10,0,1,1,0,0,0,1,1,0,1,0,0,0,0
713,1,7,13,15,19,133/128,285/256,19/16,91/64,195/128,13/8,105/64,7/4,15/8,247/128,false,false,false,false,10,1,0,0,1,0,0,1,1,0,1,0,0,0,0
714,3,7,13,15,19,133/128,285/256,39/32,21/16,45/32,91/64,195/128,105/64,57/32,247/128,false,false,false,false,10,0,1,0,1,0,0,1,1,0,1,0,0,0,0
716,5,7,13,15,19,65/64,133/128,35/32,285/256,75/64,91/64,95/64,195/128,105/64,247/128,false,false,false,false,10,0,0,1,1,0,0,1,1,0,1,0,0,0,0
721,1,9,13,15,19,135/128,285/256,9/8,19/16,171/128,195/128,13/8,117/64,15/8,247/128,false,false,false,false,10,1,0,0,0,1,0,1,1,0,1,0,0,0,0
722,3,9,13,15,19,135/128,285/256,39/32,171/128,45/32,195/128,27/16,57/32,117/64,247/128,false,false,false,false,10,0,1,0,0,1,0,1,1,0,1,0,0,0,0
724,5,9,13,15,19,65/64,135/128,285/256,75/64,171/128,45/32,95/64,195/128,117/64,247/128,false,false,false,false,10,0,0,1,0,1,0,1,1,0,1,0,0,0,0
728,7,9,13,15,19,133/128,135/128,285/256,171/128,91/64,195/128,105/64,117/64,247/128,63/32,false,false,false,false,10,0,0,0,1,1,0,1,1,0,1,0,0,0,0
737,1,11,13,15,19,285/256,143/128,19/16,165/128,11/8,195/128,13/8,209/128,15/8,247/128,false,false,false,false,10,1,0,0,0,0,1,1,1,0,1,0,0,0,0
738,3,11,13,15,19,33/32,285/256,143/128,39/32,165/128,45/32,195/128,209/128,57/32,247/128,false,false,false,false,10,0,1,0,0,0,1,1,1,0,1,0,0,0,0
740,5,11,13,15,19,65/64,285/256,143/128,75/64,165/128,95/64,195/128,209/128,55/32,247/128,false,false,false,false,10,0,0,1,0,0,1,1,1,0,1,0,0,0,0
744,7,11,13,15,19,133/128,285/256,143/128,77/64,165/128,91/64,195/128,209/128,105/64,247/128,false,false,false,false,10,0,0,0,1,0,1,1,1,0,1,0,0,0,0
752,9,11,13,15,19,135/128,285/256,143/128,165/128,171/128,195/128,99/64,209/128,117/64,247/128,false,false,false,false,10,0,0,0,0,1,1,1,1,0,1,0,0,0,0
775,1,3,5,17,19,17/16,19/16,5/4,323/256,85/64,95/64,3/2,51/32,57/32,15/8,false,false,false,false,10,1,1,1,0,0,0,0,0,1,1,0,0,0,0
779,1,3,7,17,19,133/128,17/16,19/16,323/256,21/16,3/2,51/32,7/4,57/32,119/64,false,false,false,false,10,1,1,0,1,0,0,0,0,1,1,0,0,0,0
781,1,5,7,17,19,133/128,17/16,35/32,19/16,5/4,323/256,85/64,95/64,7/4,119/64,false,false,false,false,10,1,0,1,1,0,0,0,0,1,1,0,0,0,0
782,3,5,7,17,19,133/128,35/32,323/256,21/16,85/64,95/64,51/32,57/32,119/64,15/8,false,false,false,false,10,0,1,1,1,0,0,0,0,1,1,0,0,0,0
787,1,3,9,17,19,17/16,9/8,19/16,153/128,323/256,171/128,3/2,51/32,27/16,57/32,false,false,false,false,10,1,1,0,0,1,0,0,0,1,1,0,0,0,0
789,1,5,9,17,19,17/16,9/8,19/16,153/128,5/4,323/256,85/64,171/128,45/32,95/64,false,false,false,false,10,1,0,1,0,1,0,0,0,1,1,0,0,0,0
790,3,5,9,17,19,153/128,323/256,85/64,171/128,45/32,95/64,51/32,27/16,57/32,15/8,false,false,false,false,10,0,1,1,0,1,0,0,0,1,1,0,0,0,0
793,1,7,9,17,19,133/128,17/16,9/8,19/16,153/128,323/256,171/128,7/4,119/64,63/32,false,false,false,false,10,1,0,0,1,1,0,0,0,1,1,0,0,0,0
794,3,7,9,17,19,133/128,153/128,323/256,21/16,171/128,51/32,27/16,57/32,119/64,63/32,false,false,false,false,10,0,1,0,1,1,0,0,0,1,1,0,0,0,0
796,5,7,9,17,19,133/128,35/32,153/128,323/256,85/64,171/128,45/32,95/64,119/64,63/32,false,false,false,false,10,0,0,1,1,1,0,0,0,1,1,0,0,0,0
803,1,3,11,17,19,33/32,17/16,19/16,323/256,11/8,187/128,3/2,51/32,209/128,57/32,false,false,false,false,10,1,1,0,0,0,1,0,0,1,1,0,0,0,0
805,1,5,11,17,19,17/16,19/16,5/4,323/256,85/64,11/8,187/128,95/64,209/128,55/32,false,false,false,false,10,1,0,1,0,0,1,0,0,1,1,0,0,0,0
806,3,5,11,17,19,33/32,323/256,85/64,187/128,95/64,51/32,209/128,55/32,57/32,15/8,false,false,false,false,10,0,1,1,0,0,1,0,0,1,1,0,0,0,0
809,1,7,11,17,19,133/128,17/16,19/16,77/64,323/256,11/8,187/128,209/128,7/4,119/64,false,false,false,false,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0
810,3,7,11,17,19,33/32,133/128,77/64,323/256,21/16,187/128,51/32,209/128,57/32,119/64,false,false,false,false,10,0,1,0,1,0,1,0,0,1,1,0,0,0,0
812,5,7,11,17,19,133/128,35/32,77/64,323/256,85/64,187/128,95/64,209/128,55/32,119/64,false,false,false,true,10,0,0,1,1,0,1,0,0,1,1,0,0,0,0
817,1,9,11,17,19,17/16,9/8,19/16,153/128,323/256,171/128,11/8,187/128,99/64,209/128,false,false,false,false,10,1,0,0,0,1,1,0,0,1,1,0,0,0,0
818,3,9,11,17,19,33/32,153/128,323/256,171/128,187/128,99/64,51/32,209/128,27/16,57/32,false,false,false,false,10,0,1,0,0,1,1,0,0,1,1,0,0,0,0
820,5,9,11,17,19,153/128,323/256,85/64,171/128,45/32,187/128,95/64,99/64,209/128,55/32,false,false,false,false,10,0,0,1,0,1,1,0,0,1,1,0,0,0,0
824,7,9,11,17,19,133/128,153/128,77/64,323/256,171/128,187/128,99/64,209/128,119/64,63/32,false,false,false,false,10,0,0,0,1,1,1,0,0,1,1,0,0,0,0
835,1,3,13,17,19,17/16,19/16,39/32,323/256,3/2,51/32,13/8,221/128,57/32,247/128,false,false,false,false,10,1,1,0,0,0,0,1,0,1,1,0,0,0,0
837,1,5,13,17,19,65/64,17/16,19/16,5/4,323/256,85/64,95/64,13/8,221/128,247/128,false,false,false,false,10,1,0,1,0,0,0,1,0,1,1,0,0,0,0
838,3,5,13,17,19,65/64,39/32,323/256,85/64,95/64,51/32,221/128,57/32,15/8,247/128,false,false,false,false,10,0,1,1,0,0,0,1,0,1,1,0,0,0,0
841,1,7,13,17,19,133/128,17/16,19/16,323/256,91/64,13/8,221/128,7/4,119/64,247/128,false,false,false,false,10,1,0,0,1,0,0,1,0,1,1,0,0,0,0
842,3,7,13,17,19,133/128,39/32,323/256,21/16,91/64,51/32,221/128,57/32,119/64,247/128,false,false,false,false,10,0,1,0,1,0,0,1,0,1,1,0,0,0,0
844,5,7,13,17,19,65/64,133/128,35/32,323/256,85/64,91/64,95/64,221/128,119/64,247/128,false,false,false,false,10,0,0,1,1,0,0,1,0,1,1,0,0,0,0
849,1,9,13,17,19,17/16,9/8,19/16,153/128,323/256,171/128,13/8,221/128,117/64,247/128,false,false,false,false,10,1,0,0,0,1,0,1,0,1,1,0,0,0,0
850,3,9,13,17,19,153/128,39/32,323/256,171/128,51/32,27/16,221/128,57/32,117/64,247/128,false,false,false,false,10,0,1,0,0,1,0,1,0,1,1,0,0,0,0
852,5,9,13,17,19,65/64,153/128,323/256,85/64,171/128,45/32,95/64,221/128,117/64,247/128,false,false,false,false,10,0,0,1,0,1,0,1,0,1,1,0,0,0,0
856,7,9,13,17,19,133/128,153/128,323/256,171/128,91/64,221/128,117/64,119/64,247/128,63/32,false,false,false,false,10,0,0,0,1,1,0,1,0,1,1,0,0,0,0
865,1,11,13,17,19,17/16,143/128,19/16,323/256,11/8,187/128,13/8,209/128,221/128,247/128,false,false,false,false,10,1,0,0,0,0,1,1,0,1,1,0,0,0,0
866,3,11,13,17,19,33/32,143/128,39/32,323/256,187/128,51/32,209/128,221/128,57/32,247/128,false,false,false,false,10,0,1,0,0,0,1,1,0,1,1,0,0,0,0
868,5,11,13,17,19,65/64,143/128,323/256,85/64,187/128,95/64,209/128,55/32,221/128,247/128,false,false,false,false,10,0,0,1,0,0,1,1,0,1,1,0,0,0,0
872,7,11,13,17,19,133/128,143/128,77/64,323/256,91/64,187/128,209/128,221/128,119/64,247/128,false,false,false,false,10,0,0,0,1,0,1,1,0,1,1,0,0,0,0
880,9,11,13,17,19,143/128,153/128,323/256,171/128,187/128,99/64,209/128,221/128,117/64,247/128,false,false,false,true,10,0,0,0,0,1,1,1,0,1,1,0,0,0,0
899,1,3,15,17,19,17/16,285/256,19/16,323/256,45/32,3/2,51/32,57/32,15/8,255/128,false,false,false,false,10,1,1,0,0,0,0,0,1,1,1,0,0,0,0
901,1,5,15,17,19,17/16,285/256,75/64,19/16,5/4,323/256,85/64,95/64,15/8,255/128,false,false,false,false,10,1,0,1,0,0,0,0,1,1,1,0,0,0,0
902,3,5,15,17,19,285/256,75/64,323/256,85/64,45/32,95/64,51/32,57/32,15/8,255/128,false,false,false,false,10,0,1,1,0,0,0,0,1,1,1,0,0,0,0
905,1,7,15,17,19,133/128,17/16,285/256,19/16,323/256,105/64,7/4,119/64,15/8,255/128,false,false,false,false,10,1,0,0,1,0,0,0,1,1,1,0,0,0,0
906,3,7,15,17,19,133/128,285/256,323/256,21/16,45/32,51/32,105/64,57/32,119/64,255/128,false,false,false,false,10,0,1,0,1,0,0,0,1,1,1,0,0,0,0
908,5,7,15,17,19,133/128,35/32,285/256,75/64,323/256,85/64,95/64,105/64,119/64,255/128,false,false,false,false,10,0,0,1,1,0,0,0,1,1,1,0,0,0,0
913,1,9,15,17,19,135/128,17/16,285/256,9/8,19/16,153/128,323/256,171/128,15/8,255/128,false,false,false,false,10,1,0,0,0,1,0,0,1,1,1,0,0,0,0
914,3,9,15,17,19,135/128,285/256,153/128,323/256,171/128,45/32,51/32,27/16,57/32,255/128,false,false,false,false,10,0,1,0,0,1,0,0,1,1,1,0,0,0,0
916,5,9,15,17,19,135/128,285/256,75/64,153/128,323/256,85/64,171/128,45/32,95/64,255/128,false,false,false,true,10,0,0,1,0,1,0,0,1,1,1,0,0,0,0
920,7,9,15,17,19,133/128,135/128,285/256,153/128,323/256,171/128,105/64,119/64,63/32,255/128,false,false,false,false,10,0,0,0,1,1,0,0,1,1,1,0,0,0,0
929,1,11,15,17,19,17/16,285/256,19/16,323/256,165/128,11/8,187/128,209/128,15/8,255/128,false,false,false,false,10,1,0,0,0,0,1,0,1,1,1,0,0,0,0
930,3,11,15,17,19,33/32,285/256,323/256,165/128,45/32,187/128,51/32,209/128,57/32,255/128,false,false,false,false,10,0,1,0,0,0,1,0,1,1,1,0,0,0,0
932,5,11,15,17,19,285/256,75/64,323/256,165/128,85/64,187/128,95/64,209/128,55/32,255/128,false,false,false,false,10,0,0,1,0,0,1,0,1,1,1,0,0,0,0
936,7,11,15,17,19,133/128,285/256,77/64,323/256,165/128,187/128,209/128,105/64,119/64,255/128,false,false,false,false,10,0,0,0,1,0,1,0,1,1,1,0,0,0,0
944,9,11,15,17,19,135/128,285/256,153/128,323/256,165/128,171/128,187/128,99/64,209/128,255/128,false,false,false,false,10,0,0,0,0,1,1,0,1,1,1,0,0,0,0
961,1,13,15,17,19,17/16,285/256,19/16,323/256,195/128,13/8,221/128,15/8,247/128,255/128,false,false,false,false,10,1,0,0,0,0,0,1,1,1,1,0,0,0,0
962,3,13,15,17,19,285/256,39/32,323/256,45/32,195/128,51/32,221/128,57/32,247/128,255/128,false,false,false,false,10,0,1,0,0,0,0,1,1,1,1,0,0,0,0
964,5,13,15,17,19,65/64,285/256,75/64,323/256,85/64,95/64,195/128,221/128,247/128,255/128,false,false,false,false,10,0,0,1,0,0,0,1,1,1,1,0,0,0,0
968,7,13,15,17,19,133/128,285/256,323/256,91/64,195/128,105/64,221/128,119/64,247/128,255/128,false,false,false,false,10,0,0,0,1,0,0,1,1,1,1,0,0,0,0
976,9,13,15,17,19,135/128,285/256,153/128,323/256,171/128,195/128,221/128,117/64,247/128,255/128,false,false,false,false,10,0,0,0,0,1,0,1,1,1,1,0,0,0,0
992,11,13,15,17,19,285/256,143/128,323/256,165/128,187/128,195/128,209/128,221/128,247/128,255/128,false,false,false,false,10,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1039,1,3,5,7,21,35/32,147/128,5/4,21/16,3/2,105/64,7/4,15/8,63/32,null/null,false,false,false,false,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1047,1,3,5,9,21,9/8,5/4,21/16,45/32,189/128,3/2,105/64,27/16,15/8,63/32,false,false,false,false,10,1,1,1,0,1,0,0,0,0,0,1,0,0,0
1051,1,3,7,9,21,9/8,147/128,21/16,189/128,3/2,27/16,7/4,63/32,null/null,null/null,false,false,false,false,8,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1053,1,5,7,9,21,35/32,9/8,147/128,5/4,21/16,45/32,189/128,105/64,7/4,63/32,false,false,false,false,10,1,0,1,1,1,0,0,0,0,0,1,0,0,0
1054,3,5,7,9,21,35/32,147/128,21/16,45/32,189/128,105/64,27/16,15/8,63/32,null/null,false,false,false,false,9,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1063,1,3,5,11,21,33/32,5/4,21/16,11/8,3/2,105/64,55/32,231/128,15/8,63/32,false,false,false,false,10,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1067,1,3,7,11,21,33/32,147/128,77/64,21/16,11/8,3/2,7/4,231/128,63/32,null/null,false,false,false,false,9,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1069,1,5,7,11,21,35/32,147/128,77/64,5/4,21/16,11/8,105/64,55/32,7/4,231/128,false,false,false,false,10,1,0,1,1,0,1,0,0,0,0,1,0,0,0
1070,3,5,7,11,21,33/32,35/32,147/128,77/64,21/16,105/64,55/32,231/128,15/8,63/32,false,false,false,false,10,0,1,1,1,0,1,0,0,0,0,1,0,0,0
1075,1,3,9,11,21,33/32,9/8,21/16,11/8,189/128,3/2,99/64,27/16,231/128,63/32,false,false,false,false,10,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1077,1,5,9,11,21,9/8,5/4,21/16,11/8,45/32,189/128,99/64,105/64,55/32,231/128,false,false,false,false,10,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1078,3,5,9,11,21,33/32,45/32,189/128,99/64,105/64,27/16,55/32,231/128,15/8,63/32,false,false,false,false,10,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1081,1,7,9,11,21,9/8,147/128,77/64,21/16,11/8,189/128,99/64,7/4,231/128,63/32,false,false,false,false,10,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1082,3,7,9,11,21,33/32,147/128,77/64,21/16,189/128,99/64,27/16,231/128,63/32,null/null,false,true,false,false,9,0,1,0,1,1,1,0,0,0,0,1,0,0,0
1084,5,7,9,11,21,35/32,147/128,77/64,45/32,189/128,99/64,105/64,55/32,231/128,63/32,false,false,false,true,10,0,0,1,1,1,1,0,0,0,0,1,0,0,0
1095,1,3,5,13,21,65/64,273/256,39/32,5/4,21/16,3/2,13/8,105/64,15/8,63/32,false,false,false,false,10,1,1,1,0,0,0,1,0,0,0,1,0,0,0
1099,1,3,7,13,21,273/256,147/128,39/32,21/16,91/64,3/2,13/8,7/4,63/32,null/null,false,true,false,false,9,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1101,1,5,7,13,21,65/64,273/256,35/32,147/128,5/4,21/16,91/64,13/8,105/64,7/4,false,false,false,false,10,1,0,1,1,0,0,1,0,0,0,1,0,0,0
1102,3,5,7,13,21,65/64,273/256,35/32,147/128,39/32,21/16,91/64,105/64,15/8,63/32,false,false,false,false,10,0,1,1,1,0,0,1,0,0,0,1,0,0,0
1107,1,3,9,13,21,273/256,9/8,39/32,21/16,189/128,3/2,13/8,27/16,117/64,63/32,false,false,false,false,10,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1109,1,5,9,13,21,65/64,273/256,9/8,5/4,21/16,45/32,189/128,13/8,105/64,117/64,false,false,false,false,10,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1110,3,5,9,13,21,65/64,273/256,39/32,45/32,189/128,105/64,27/16,117/64,15/8,63/32,false,false,false,false,10,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1113,1,7,9,13,21,273/256,9/8,147/128,21/16,91/64,189/128,13/8,7/4,117/64,63/32,false,false,false,false,10,1,0,0,1,1,0,1,0,0,0,1,0,0,0
1114,3,7,9,13,21,273/256,147/128,39/32,21/16,91/64,189/128,27/16,117/64,63/32,null/null,false,false,false,false,9,0,1,0,1,1,0,1,0,0,0,1,0,0,0
1116,5,7,9,13,21,65/64,273/256,35/32,147/128,45/32,91/64,189/128,105/64,117/64,63/32,false,false,false,false,10,0,0,1,1,1,0,1,0,0,0,1,0,0,0
1123,1,3,11,13,21,33/32,273/256,143/128,39/32,21/16,11/8,3/2,13/8,231/128,63/32,false,false,false,false,10,1,1,0,0,0,1,1,0,0,0,1,0,0,0
1125,1,5,11,13,21,65/64,273/256,143/128,5/4,21/16,11/8,13/8,105/64,55/32,231/128,false,false,false,false,10,1,0,1,0,0,1,1,0,0,0,1,0,0,0
1126,3,5,11,13,21,65/64,33/32,273/256,143/128,39/32,105/64,55/32,231/128,15/8,63/32,false,false,false,false,10,0,1,1,0,0,1,1,0,0,0,1,0,0,0
1129,1,7,11,13,21,273/256,143/128,147/128,77/64,21/16,11/8,91/64,13/8,7/4,231/128,false,false,false,false,10,1,0,0,1,0,1,1,0,0,0,1,0,0,0
1130,3,7,11,13,21,33/32,273/256,143/128,147/128,77/64,39/32,21/16,91/64,231/128,63/32,false,false,false,false,10,0,1,0,1,0,1,1,0,0,0,1,0,0,0
1132,5,7,11,13,21,65/64,273/256,35/32,143/128,147/128,77/64,91/64,105/64,55/32,231/128,false,false,false,false,10,0,0,1,1,0,1,1,0,0,0,1,0,0,0
1137,1,9,11,13,21,273/256,143/128,9/8,21/16,11/8,189/128,99/64,13/8,231/128,117/64,false,false,false,false,10,1,0,0,0,1,1,1,0,0,0,1,0,0,0
1138,3,9,11,13,21,33/32,273/256,143/128,39/32,189/128,99/64,27/16,231/128,117/64,63/32,false,false,false,false,10,0,1,0,0,1,1,1,0,0,0,1,0,0,0
1140,5,9,11,13,21,65/64,273/256,143/128,45/32,189/128,99/64,105/64,55/32,231/128,117/64,false,false,false,true,10,0,0,1,0,1,1,1,0,0,0,1,0,0,0
1144,7,9,11,13,21,273/256,143/128,147/128,77/64,91/64,189/128,99/64,231/128,117/64,63/32,false,false,false,false,10,0,0,0,1,1,1,1,0,0,0,1,0,0,0
1159,1,3,5,15,21,75/64,315/256,5/4,21/16,45/32,3/2,105/64,15/8,63/32,null/null,false,false,false,false,9,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1163,1,3,7,15,21,147/128,315/256,21/16,45/32,3/2,105/64,7/4,15/8,63/32,null/null,false,false,false,false,9,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1165,1,5,7,15,21,35/32,147/128,75/64,315/256,5/4,21/16,105/64,7/4,15/8,null/null,false,false,false,false,9,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1166,3,5,7,15,21,35/32,147/128,75/64,315/256,21/16,45/32,105/64,15/8,63/32,null/null,false,false,false,false,9,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1171,1,3,9,15,21,135/128,9/8,315/256,21/16,45/32,189/128,3/2,27/16,15/8,63/32,false,false,false,false,10,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1173,1,5,9,15,21,135/128,9/8,75/64,315/256,5/4,21/16,45/32,189/128,105/64,15/8,false,false,false,false,10,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1174,3,5,9,15,21,135/128,75/64,315/256,45/32,189/128,105/64,27/16,15/8,63/32,null/null,false,false,false,false,9,0,1,1,0,1,0,0,1,0,0,1,0,0,0
1177,1,7,9,15,21,135/128,9/8,147/128,315/256,21/16,189/128,105/64,7/4,15/8,63/32,false,false,false,false,10,1,0,0,1,1,0,0,1,0,0,1,0,0,0
1178,3,7,9,15,21,135/128,147/128,315/256,21/16,45/32,189/128,105/64,27/16,63/32,null/null,false,false,false,false,9,0,1,0,1,1,0,0,1,0,0,1,0,0,0
1180,5,7,9,15,21,135/128,35/32,147/128,75/64,315/256,45/32,189/128,105/64,63/32,null/null,false,false,false,false,9,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1187,1,3,11,15,21,33/32,315/256,165/128,21/16,11/8,45/32,3/2,231/128,15/8,63/32,false,false,false,false,10,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1189,1,5,11,15,21,75/64,315/256,5/4,165/128,21/16,11/8,105/64,55/32,231/128,15/8,false,false,false,false,10,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1190,3,5,11,15,21,33/32,75/64,315/256,165/128,45/32,105/64,55/32,231/128,15/8,63/32,false,false,false,false,10,0,1,1,0,0,1,0,1,0,0,1,0,0,0
1193,1,7,11,15,21,147/128,77/64,315/256,165/128,21/16,11/8,105/64,7/4,231/128,15/8,false,false,false,false,10,1,0,0,1,0,1,0,1,0,0,1,0,0,0
