id, name1, name2, name3, name4, name5, name6, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, note11, note12, note13, note14, note15, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
685,1,5,7,11,15,19,133/128,35/32,285/256,75/64,19/16,77/64,5/4,165/128,11/8,95/64,209/128,105/64,55/32,7/4,15/8,false,false,false,false,15,1,0,1,1,0,1,0,1,0,1,0,0,0,0
686,3,5,7,11,15,19,33/32,133/128,35/32,285/256,75/64,77/64,165/128,21/16,45/32,95/64,209/128,105/64,55/32,57/32,15/8,false,false,false,false,15,0,1,1,1,0,1,0,1,0,1,0,0,0,0
691,1,3,9,11,15,19,33/32,135/128,285/256,9/8,19/16,165/128,171/128,11/8,45/32,3/2,99/64,209/128,27/16,57/32,15/8,false,false,false,false,15,1,1,0,0,1,1,0,1,0,1,0,0,0,0
693,1,5,9,11,15,19,135/128,285/256,9/8,75/64,19/16,5/4,165/128,171/128,11/8,45/32,95/64,99/64,209/128,55/32,15/8,false,false,false,false,15,1,0,1,0,1,1,0,1,0,1,0,0,0,0
694,3,5,9,11,15,19,33/32,135/128,285/256,75/64,165/128,171/128,45/32,95/64,99/64,209/128,27/16,55/32,57/32,15/8,null/null,false,false,false,false,14,0,1,1,0,1,1,0,1,0,1,0,0,0,0
697,1,7,9,11,15,19,133/128,135/128,285/256,9/8,19/16,77/64,165/128,171/128,11/8,99/64,209/128,105/64,7/4,15/8,63/32,false,false,false,false,15,1,0,0,1,1,1,0,1,0,1,0,0,0,0
698,3,7,9,11,15,19,33/32,133/128,135/128,285/256,77/64,165/128,21/16,171/128,45/32,99/64,209/128,105/64,27/16,57/32,63/32,false,false,false,false,15,0,1,0,1,1,1,0,1,0,1,0,0,0,0
700,5,7,9,11,15,19,133/128,135/128,35/32,285/256,75/64,77/64,165/128,171/128,45/32,95/64,99/64,209/128,105/64,55/32,63/32,false,false,false,false,15,0,0,1,1,1,1,0,1,0,1,0,0,0,0
711,1,3,5,13,15,19,65/64,285/256,75/64,19/16,39/32,5/4,45/32,95/64,3/2,195/128,13/8,57/32,15/8,247/128,null/null,false,false,false,false,14,1,1,1,0,0,0,1,1,0,1,0,0,0,0
715,1,3,7,13,15,19,133/128,285/256,19/16,39/32,21/16,45/32,91/64,3/2,195/128,13/8,105/64,7/4,57/32,15/8,247/128,false,false,false,false,15,1,1,0,1,0,0,1,1,0,1,0,0,0,0
717,1,5,7,13,15,19,65/64,133/128,35/32,285/256,75/64,19/16,5/4,91/64,95/64,195/128,13/8,105/64,7/4,15/8,247/128,false,false,false,false,15,1,0,1,1,0,0,1,1,0,1,0,0,0,0
718,3,5,7,13,15,19,65/64,133/128,35/32,285/256,75/64,39/32,21/16,45/32,91/64,95/64,195/128,105/64,57/32,15/8,247/128,false,false,false,false,15,0,1,1,1,0,0,1,1,0,1,0,0,0,0
723,1,3,9,13,15,19,135/128,285/256,9/8,19/16,39/32,171/128,45/32,3/2,195/128,13/8,27/16,57/32,117/64,15/8,247/128,false,false,false,false,15,1,1,0,0,1,0,1,1,0,1,0,0,0,0
725,1,5,9,13,15,19,65/64,135/128,285/256,9/8,75/64,19/16,5/4,171/128,45/32,95/64,195/128,13/8,117/64,15/8,247/128,false,false,false,false,15,1,0,1,0,1,0,1,1,0,1,0,0,0,0
726,3,5,9,13,15,19,65/64,135/128,285/256,75/64,39/32,171/128,45/32,95/64,195/128,27/16,57/32,117/64,15/8,247/128,null/null,false,false,false,false,14,0,1,1,0,1,0,1,1,0,1,0,0,0,0
729,1,7,9,13,15,19,133/128,135/128,285/256,9/8,19/16,171/128,91/64,195/128,13/8,105/64,7/4,117/64,15/8,247/128,63/32,false,false,false,false,15,1,0,0,1,1,0,1,1,0,1,0,0,0,0
730,3,7,9,13,15,19,133/128,135/128,285/256,39/32,21/16,171/128,45/32,91/64,195/128,105/64,27/16,57/32,117/64,247/128,63/32,false,false,false,false,15,0,1,0,1,1,0,1,1,0,1,0,0,0,0
732,5,7,9,13,15,19,65/64,133/128,135/128,35/32,285/256,75/64,171/128,45/32,91/64,95/64,195/128,105/64,117/64,247/128,63/32,false,false,false,false,15,0,0,1,1,1,0,1,1,0,1,0,0,0,0
739,1,3,11,13,15,19,33/32,285/256,143/128,19/16,39/32,165/128,11/8,45/32,3/2,195/128,13/8,209/128,57/32,15/8,247/128,false,false,false,false,15,1,1,0,0,0,1,1,1,0,1,0,0,0,0
741,1,5,11,13,15,19,65/64,285/256,143/128,75/64,19/16,5/4,165/128,11/8,95/64,195/128,13/8,209/128,55/32,15/8,247/128,false,false,false,false,15,1,0,1,0,0,1,1,1,0,1,0,0,0,0
742,3,5,11,13,15,19,65/64,33/32,285/256,143/128,75/64,39/32,165/128,45/32,95/64,195/128,209/128,55/32,57/32,15/8,247/128,false,false,false,false,15,0,1,1,0,0,1,1,1,0,1,0,0,0,0
745,1,7,11,13,15,19,133/128,285/256,143/128,19/16,77/64,165/128,11/8,91/64,195/128,13/8,209/128,105/64,7/4,15/8,247/128,false,false,false,false,15,1,0,0,1,0,1,1,1,0,1,0,0,0,0
746,3,7,11,13,15,19,33/32,133/128,285/256,143/128,77/64,39/32,165/128,21/16,45/32,91/64,195/128,209/128,105/64,57/32,247/128,false,false,false,false,15,0,1,0,1,0,1,1,1,0,1,0,0,0,0
748,5,7,11,13,15,19,65/64,133/128,35/32,285/256,143/128,75/64,77/64,165/128,91/64,95/64,195/128,209/128,105/64,55/32,247/128,false,false,false,false,15,0,0,1,1,0,1,1,1,0,1,0,0,0,0
753,1,9,11,13,15,19,135/128,285/256,143/128,9/8,19/16,165/128,171/128,11/8,195/128,99/64,13/8,209/128,117/64,15/8,247/128,false,false,false,false,15,1,0,0,0,1,1,1,1,0,1,0,0,0,0
754,3,9,11,13,15,19,33/32,135/128,285/256,143/128,39/32,165/128,171/128,45/32,195/128,99/64,209/128,27/16,57/32,117/64,247/128,false,false,false,false,15,0,1,0,0,1,1,1,1,0,1,0,0,0,0
756,5,9,11,13,15,19,65/64,135/128,285/256,143/128,75/64,165/128,171/128,45/32,95/64,195/128,99/64,209/128,55/32,117/64,247/128,false,false,false,false,15,0,0,1,0,1,1,1,1,0,1,0,0,0,0
760,7,9,11,13,15,19,133/128,135/128,285/256,143/128,77/64,165/128,171/128,91/64,195/128,99/64,209/128,105/64,117/64,247/128,63/32,false,false,false,false,15,0,0,0,1,1,1,1,1,0,1,0,0,0,0
783,1,3,5,7,17,19,133/128,17/16,35/32,19/16,5/4,323/256,21/16,85/64,95/64,3/2,51/32,7/4,57/32,119/64,15/8,false,false,false,false,15,1,1,1,1,0,0,0,0,1,1,0,0,0,0
791,1,3,5,9,17,19,17/16,9/8,19/16,153/128,5/4,323/256,85/64,171/128,45/32,95/64,3/2,51/32,27/16,57/32,15/8,false,false,false,false,15,1,1,1,0,1,0,0,0,1,1,0,0,0,0
795,1,3,7,9,17,19,133/128,17/16,9/8,19/16,153/128,323/256,21/16,171/128,3/2,51/32,27/16,7/4,57/32,119/64,63/32,false,false,false,false,15,1,1,0,1,1,0,0,0,1,1,0,0,0,0
797,1,5,7,9,17,19,133/128,17/16,35/32,9/8,19/16,153/128,5/4,323/256,85/64,171/128,45/32,95/64,7/4,119/64,63/32,false,false,false,false,15,1,0,1,1,1,0,0,0,1,1,0,0,0,0
798,3,5,7,9,17,19,133/128,35/32,153/128,323/256,21/16,85/64,171/128,45/32,95/64,51/32,27/16,57/32,119/64,15/8,63/32,false,false,false,false,15,0,1,1,1,1,0,0,0,1,1,0,0,0,0
807,1,3,5,11,17,19,33/32,17/16,19/16,5/4,323/256,85/64,11/8,187/128,95/64,3/2,51/32,209/128,55/32,57/32,15/8,false,false,false,false,15,1,1,1,0,0,1,0,0,1,1,0,0,0,0
811,1,3,7,11,17,19,33/32,133/128,17/16,19/16,77/64,323/256,21/16,11/8,187/128,3/2,51/32,209/128,7/4,57/32,119/64,false,false,false,false,15,1,1,0,1,0,1,0,0,1,1,0,0,0,0
813,1,5,7,11,17,19,133/128,17/16,35/32,19/16,77/64,5/4,323/256,85/64,11/8,187/128,95/64,209/128,55/32,7/4,119/64,false,false,false,false,15,1,0,1,1,0,1,0,0,1,1,0,0,0,0
814,3,5,7,11,17,19,33/32,133/128,35/32,77/64,323/256,21/16,85/64,187/128,95/64,51/32,209/128,55/32,57/32,119/64,15/8,false,false,false,false,15,0,1,1,1,0,1,0,0,1,1,0,0,0,0
819,1,3,9,11,17,19,33/32,17/16,9/8,19/16,153/128,323/256,171/128,11/8,187/128,3/2,99/64,51/32,209/128,27/16,57/32,false,false,false,false,15,1,1,0,0,1,1,0,0,1,1,0,0,0,0
821,1,5,9,11,17,19,17/16,9/8,19/16,153/128,5/4,323/256,85/64,171/128,11/8,45/32,187/128,95/64,99/64,209/128,55/32,false,false,false,false,15,1,0,1,0,1,1,0,0,1,1,0,0,0,0
822,3,5,9,11,17,19,33/32,153/128,323/256,85/64,171/128,45/32,187/128,95/64,99/64,51/32,209/128,27/16,55/32,57/32,15/8,false,false,false,false,15,0,1,1,0,1,1,0,0,1,1,0,0,0,0
825,1,7,9,11,17,19,133/128,17/16,9/8,19/16,153/128,77/64,323/256,171/128,11/8,187/128,99/64,209/128,7/4,119/64,63/32,false,false,false,false,15,1,0,0,1,1,1,0,0,1,1,0,0,0,0
826,3,7,9,11,17,19,33/32,133/128,153/128,77/64,323/256,21/16,171/128,187/128,99/64,51/32,209/128,27/16,57/32,119/64,63/32,false,false,false,false,15,0,1,0,1,1,1,0,0,1,1,0,0,0,0
828,5,7,9,11,17,19,133/128,35/32,153/128,77/64,323/256,85/64,171/128,45/32,187/128,95/64,99/64,209/128,55/32,119/64,63/32,false,false,false,false,15,0,0,1,1,1,1,0,0,1,1,0,0,0,0
839,1,3,5,13,17,19,65/64,17/16,19/16,39/32,5/4,323/256,85/64,95/64,3/2,51/32,13/8,221/128,57/32,15/8,247/128,false,false,false,false,15,1,1,1,0,0,0,1,0,1,1,0,0,0,0
843,1,3,7,13,17,19,133/128,17/16,19/16,39/32,323/256,21/16,91/64,3/2,51/32,13/8,221/128,7/4,57/32,119/64,247/128,false,false,false,false,15,1,1,0,1,0,0,1,0,1,1,0,0,0,0
845,1,5,7,13,17,19,65/64,133/128,17/16,35/32,19/16,5/4,323/256,85/64,91/64,95/64,13/8,221/128,7/4,119/64,247/128,false,false,false,false,15,1,0,1,1,0,0,1,0,1,1,0,0,0,0
846,3,5,7,13,17,19,65/64,133/128,35/32,39/32,323/256,21/16,85/64,91/64,95/64,51/32,221/128,57/32,119/64,15/8,247/128,false,false,false,false,15,0,1,1,1,0,0,1,0,1,1,0,0,0,0
851,1,3,9,13,17,19,17/16,9/8,19/16,153/128,39/32,323/256,171/128,3/2,51/32,13/8,27/16,221/128,57/32,117/64,247/128,false,false,false,false,15,1,1,0,0,1,0,1,0,1,1,0,0,0,0
853,1,5,9,13,17,19,65/64,17/16,9/8,19/16,153/128,5/4,323/256,85/64,171/128,45/32,95/64,13/8,221/128,117/64,247/128,false,false,false,false,15,1,0,1,0,1,0,1,0,1,1,0,0,0,0
854,3,5,9,13,17,19,65/64,153/128,39/32,323/256,85/64,171/128,45/32,95/64,51/32,27/16,221/128,57/32,117/64,15/8,247/128,false,false,false,false,15,0,1,1,0,1,0,1,0,1,1,0,0,0,0
857,1,7,9,13,17,19,133/128,17/16,9/8,19/16,153/128,323/256,171/128,91/64,13/8,221/128,7/4,117/64,119/64,247/128,63/32,false,false,false,false,15,1,0,0,1,1,0,1,0,1,1,0,0,0,0
858,3,7,9,13,17,19,133/128,153/128,39/32,323/256,21/16,171/128,91/64,51/32,27/16,221/128,57/32,117/64,119/64,247/128,63/32,false,false,false,false,15,0,1,0,1,1,0,1,0,1,1,0,0,0,0
860,5,7,9,13,17,19,65/64,133/128,35/32,153/128,323/256,85/64,171/128,45/32,91/64,95/64,221/128,117/64,119/64,247/128,63/32,false,false,false,false,15,0,0,1,1,1,0,1,0,1,1,0,0,0,0
867,1,3,11,13,17,19,33/32,17/16,143/128,19/16,39/32,323/256,11/8,187/128,3/2,51/32,13/8,209/128,221/128,57/32,247/128,false,false,false,false,15,1,1,0,0,0,1,1,0,1,1,0,0,0,0
869,1,5,11,13,17,19,65/64,17/16,143/128,19/16,5/4,323/256,85/64,11/8,187/128,95/64,13/8,209/128,55/32,221/128,247/128,false,false,false,false,15,1,0,1,0,0,1,1,0,1,1,0,0,0,0
870,3,5,11,13,17,19,65/64,33/32,143/128,39/32,323/256,85/64,187/128,95/64,51/32,209/128,55/32,221/128,57/32,15/8,247/128,false,false,false,false,15,0,1,1,0,0,1,1,0,1,1,0,0,0,0
873,1,7,11,13,17,19,133/128,17/16,143/128,19/16,77/64,323/256,11/8,91/64,187/128,13/8,209/128,221/128,7/4,119/64,247/128,false,false,false,false,15,1,0,0,1,0,1,1,0,1,1,0,0,0,0
874,3,7,11,13,17,19,33/32,133/128,143/128,77/64,39/32,323/256,21/16,91/64,187/128,51/32,209/128,221/128,57/32,119/64,247/128,false,false,false,false,15,0,1,0,1,0,1,1,0,1,1,0,0,0,0
876,5,7,11,13,17,19,65/64,133/128,35/32,143/128,77/64,323/256,85/64,91/64,187/128,95/64,209/128,55/32,221/128,119/64,247/128,false,false,false,false,15,0,0,1,1,0,1,1,0,1,1,0,0,0,0
881,1,9,11,13,17,19,17/16,143/128,9/8,19/16,153/128,323/256,171/128,11/8,187/128,99/64,13/8,209/128,221/128,117/64,247/128,false,false,false,false,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0
882,3,9,11,13,17,19,33/32,143/128,153/128,39/32,323/256,171/128,187/128,99/64,51/32,209/128,27/16,221/128,57/32,117/64,247/128,false,false,false,false,15,0,1,0,0,1,1,1,0,1,1,0,0,0,0
884,5,9,11,13,17,19,65/64,143/128,153/128,323/256,85/64,171/128,45/32,187/128,95/64,99/64,209/128,55/32,221/128,117/64,247/128,false,false,false,false,15,0,0,1,0,1,1,1,0,1,1,0,0,0,0
888,7,9,11,13,17,19,133/128,143/128,153/128,77/64,323/256,171/128,91/64,187/128,99/64,209/128,221/128,117/64,119/64,247/128,63/32,false,false,false,false,15,0,0,0,1,1,1,1,0,1,1,0,0,0,0
903,1,3,5,15,17,19,17/16,285/256,75/64,19/16,5/4,323/256,85/64,45/32,95/64,3/2,51/32,57/32,15/8,255/128,null/null,false,false,false,false,14,1,1,1,0,0,0,0,1,1,1,0,0,0,0
907,1,3,7,15,17,19,133/128,17/16,285/256,19/16,323/256,21/16,45/32,3/2,51/32,105/64,7/4,57/32,119/64,15/8,255/128,false,false,false,false,15,1,1,0,1,0,0,0,1,1,1,0,0,0,0
909,1,5,7,15,17,19,133/128,17/16,35/32,285/256,75/64,19/16,5/4,323/256,85/64,95/64,105/64,7/4,119/64,15/8,255/128,false,false,false,false,15,1,0,1,1,0,0,0,1,1,1,0,0,0,0
910,3,5,7,15,17,19,133/128,35/32,285/256,75/64,323/256,21/16,85/64,45/32,95/64,51/32,105/64,57/32,119/64,15/8,255/128,false,false,false,false,15,0,1,1,1,0,0,0,1,1,1,0,0,0,0
915,1,3,9,15,17,19,135/128,17/16,285/256,9/8,19/16,153/128,323/256,171/128,45/32,3/2,51/32,27/16,57/32,15/8,255/128,false,false,false,false,15,1,1,0,0,1,0,0,1,1,1,0,0,0,0
917,1,5,9,15,17,19,135/128,17/16,285/256,9/8,75/64,19/16,153/128,5/4,323/256,85/64,171/128,45/32,95/64,15/8,255/128,false,false,false,false,15,1,0,1,0,1,0,0,1,1,1,0,0,0,0
918,3,5,9,15,17,19,135/128,285/256,75/64,153/128,323/256,85/64,171/128,45/32,95/64,51/32,27/16,57/32,15/8,255/128,null/null,false,false,false,false,14,0,1,1,0,1,0,0,1,1,1,0,0,0,0
921,1,7,9,15,17,19,133/128,135/128,17/16,285/256,9/8,19/16,153/128,323/256,171/128,105/64,7/4,119/64,15/8,63/32,255/128,false,false,false,false,15,1,0,0,1,1,0,0,1,1,1,0,0,0,0
922,3,7,9,15,17,19,133/128,135/128,285/256,153/128,323/256,21/16,171/128,45/32,51/32,105/64,27/16,57/32,119/64,63/32,255/128,false,false,false,false,15,0,1,0,1,1,0,0,1,1,1,0,0,0,0
924,5,7,9,15,17,19,133/128,135/128,35/32,285/256,75/64,153/128,323/256,85/64,171/128,45/32,95/64,105/64,119/64,63/32,255/128,false,false,false,false,15,0,0,1,1,1,0,0,1,1,1,0,0,0,0
931,1,3,11,15,17,19,33/32,17/16,285/256,19/16,323/256,165/128,11/8,45/32,187/128,3/2,51/32,209/128,57/32,15/8,255/128,false,false,false,false,15,1,1,0,0,0,1,0,1,1,1,0,0,0,0
933,1,5,11,15,17,19,17/16,285/256,75/64,19/16,5/4,323/256,165/128,85/64,11/8,187/128,95/64,209/128,55/32,15/8,255/128,false,false,false,false,15,1,0,1,0,0,1,0,1,1,1,0,0,0,0
934,3,5,11,15,17,19,33/32,285/256,75/64,323/256,165/128,85/64,45/32,187/128,95/64,51/32,209/128,55/32,57/32,15/8,255/128,false,false,false,false,15,0,1,1,0,0,1,0,1,1,1,0,0,0,0
937,1,7,11,15,17,19,133/128,17/16,285/256,19/16,77/64,323/256,165/128,11/8,187/128,209/128,105/64,7/4,119/64,15/8,255/128,false,false,false,false,15,1,0,0,1,0,1,0,1,1,1,0,0,0,0
938,3,7,11,15,17,19,33/32,133/128,285/256,77/64,323/256,165/128,21/16,45/32,187/128,51/32,209/128,105/64,57/32,119/64,255/128,false,false,false,false,15,0,1,0,1,0,1,0,1,1,1,0,0,0,0
940,5,7,11,15,17,19,133/128,35/32,285/256,75/64,77/64,323/256,165/128,85/64,187/128,95/64,209/128,105/64,55/32,119/64,255/128,false,false,false,false,15,0,0,1,1,0,1,0,1,1,1,0,0,0,0
945,1,9,11,15,17,19,135/128,17/16,285/256,9/8,19/16,153/128,323/256,165/128,171/128,11/8,187/128,99/64,209/128,15/8,255/128,false,false,false,false,15,1,0,0,0,1,1,0,1,1,1,0,0,0,0
946,3,9,11,15,17,19,33/32,135/128,285/256,153/128,323/256,165/128,171/128,45/32,187/128,99/64,51/32,209/128,27/16,57/32,255/128,false,false,false,false,15,0,1,0,0,1,1,0,1,1,1,0,0,0,0
948,5,9,11,15,17,19,135/128,285/256,75/64,153/128,323/256,165/128,85/64,171/128,45/32,187/128,95/64,99/64,209/128,55/32,255/128,false,false,false,false,15,0,0,1,0,1,1,0,1,1,1,0,0,0,0
952,7,9,11,15,17,19,133/128,135/128,285/256,153/128,77/64,323/256,165/128,171/128,187/128,99/64,209/128,105/64,119/64,63/32,255/128,false,false,false,false,15,0,0,0,1,1,1,0,1,1,1,0,0,0,0
963,1,3,13,15,17,19,17/16,285/256,19/16,39/32,323/256,45/32,3/2,195/128,51/32,13/8,221/128,57/32,15/8,247/128,255/128,false,false,false,false,15,1,1,0,0,0,0,1,1,1,1,0,0,0,0
965,1,5,13,15,17,19,65/64,17/16,285/256,75/64,19/16,5/4,323/256,85/64,95/64,195/128,13/8,221/128,15/8,247/128,255/128,false,false,false,false,15,1,0,1,0,0,0,1,1,1,1,0,0,0,0
966,3,5,13,15,17,19,65/64,285/256,75/64,39/32,323/256,85/64,45/32,95/64,195/128,51/32,221/128,57/32,15/8,247/128,255/128,false,false,false,false,15,0,1,1,0,0,0,1,1,1,1,0,0,0,0
969,1,7,13,15,17,19,133/128,17/16,285/256,19/16,323/256,91/64,195/128,13/8,105/64,221/128,7/4,119/64,15/8,247/128,255/128,false,false,false,false,15,1,0,0,1,0,0,1,1,1,1,0,0,0,0
970,3,7,13,15,17,19,133/128,285/256,39/32,323/256,21/16,45/32,91/64,195/128,51/32,105/64,221/128,57/32,119/64,247/128,255/128,false,false,false,false,15,0,1,0,1,0,0,1,1,1,1,0,0,0,0
972,5,7,13,15,17,19,65/64,133/128,35/32,285/256,75/64,323/256,85/64,91/64,95/64,195/128,105/64,221/128,119/64,247/128,255/128,false,false,false,false,15,0,0,1,1,0,0,1,1,1,1,0,0,0,0
977,1,9,13,15,17,19,135/128,17/16,285/256,9/8,19/16,153/128,323/256,171/128,195/128,13/8,221/128,117/64,15/8,247/128,255/128,false,false,false,false,15,1,0,0,0,1,0,1,1,1,1,0,0,0,0
978,3,9,13,15,17,19,135/128,285/256,153/128,39/32,323/256,171/128,45/32,195/128,51/32,27/16,221/128,57/32,117/64,247/128,255/128,false,false,false,false,15,0,1,0,0,1,0,1,1,1,1,0,0,0,0
980,5,9,13,15,17,19,65/64,135/128,285/256,75/64,153/128,323/256,85/64,171/128,45/32,95/64,195/128,221/128,117/64,247/128,255/128,false,false,false,false,15,0,0,1,0,1,0,1,1,1,1,0,0,0,0
984,7,9,13,15,17,19,133/128,135/128,285/256,153/128,323/256,171/128,91/64,195/128,105/64,221/128,117/64,119/64,247/128,63/32,255/128,false,false,false,false,15,0,0,0,1,1,0,1,1,1,1,0,0,0,0
993,1,11,13,15,17,19,17/16,285/256,143/128,19/16,323/256,165/128,11/8,187/128,195/128,13/8,209/128,221/128,15/8,247/128,255/128,false,false,false,false,15,1,0,0,0,0,1,1,1,1,1,0,0,0,0
994,3,11,13,15,17,19,33/32,285/256,143/128,39/32,323/256,165/128,45/32,187/128,195/128,51/32,209/128,221/128,57/32,247/128,255/128,false,false,false,false,15,0,1,0,0,0,1,1,1,1,1,0,0,0,0
996,5,11,13,15,17,19,65/64,285/256,143/128,75/64,323/256,165/128,85/64,187/128,95/64,195/128,209/128,55/32,221/128,247/128,255/128,false,false,false,false,15,0,0,1,0,0,1,1,1,1,1,0,0,0,0
1000,7,11,13,15,17,19,133/128,285/256,143/128,77/64,323/256,165/128,91/64,187/128,195/128,209/128,105/64,221/128,119/64,247/128,255/128,false,false,false,false,15,0,0,0,1,0,1,1,1,1,1,0,0,0,0
1008,9,11,13,15,17,19,135/128,285/256,143/128,153/128,323/256,165/128,171/128,187/128,195/128,99/64,209/128,221/128,117/64,247/128,255/128,false,false,false,false,15,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1055,1,3,5,7,9,21,35/32,9/8,147/128,5/4,21/16,45/32,189/128,3/2,105/64,27/16,7/4,15/8,63/32,null/null,null/null,false,false,false,false,13,1,1,1,1,1,0,0,0,0,0,1,0,0,0
1071,1,3,5,7,11,21,33/32,35/32,147/128,77/64,5/4,21/16,11/8,3/2,105/64,55/32,7/4,231/128,15/8,63/32,null/null,false,false,false,false,14,1,1,1,1,0,1,0,0,0,0,1,0,0,0
1079,1,3,5,9,11,21,33/32,9/8,5/4,21/16,11/8,45/32,189/128,3/2,99/64,105/64,27/16,55/32,231/128,15/8,63/32,false,false,false,false,15,1,1,1,0,1,1,0,0,0,0,1,0,0,0
1083,1,3,7,9,11,21,33/32,9/8,147/128,77/64,21/16,11/8,189/128,3/2,99/64,27/16,7/4,231/128,63/32,null/null,null/null,false,false,false,false,13,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1085,1,5,7,9,11,21,35/32,9/8,147/128,77/64,5/4,21/16,11/8,45/32,189/128,99/64,105/64,55/32,7/4,231/128,63/32,false,false,false,false,15,1,0,1,1,1,1,0,0,0,0,1,0,0,0
1086,3,5,7,9,11,21,33/32,35/32,147/128,77/64,21/16,45/32,189/128,99/64,105/64,27/16,55/32,231/128,15/8,63/32,null/null,false,false,false,false,14,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1103,1,3,5,7,13,21,65/64,273/256,35/32,147/128,39/32,5/4,21/16,91/64,3/2,13/8,105/64,7/4,15/8,63/32,null/null,false,false,false,false,14,1,1,1,1,0,0,1,0,0,0,1,0,0,0
1111,1,3,5,9,13,21,65/64,273/256,9/8,39/32,5/4,21/16,45/32,189/128,3/2,13/8,105/64,27/16,117/64,15/8,63/32,false,false,false,false,15,1,1,1,0,1,0,1,0,0,0,1,0,0,0
1115,1,3,7,9,13,21,273/256,9/8,147/128,39/32,21/16,91/64,189/128,3/2,13/8,27/16,7/4,117/64,63/32,null/null,null/null,false,false,false,false,13,1,1,0,1,1,0,1,0,0,0,1,0,0,0
1117,1,5,7,9,13,21,65/64,273/256,35/32,9/8,147/128,5/4,21/16,45/32,91/64,189/128,13/8,105/64,7/4,117/64,63/32,false,false,false,false,15,1,0,1,1,1,0,1,0,0,0,1,0,0,0
1118,3,5,7,9,13,21,65/64,273/256,35/32,147/128,39/32,21/16,45/32,91/64,189/128,105/64,27/16,117/64,15/8,63/32,null/null,false,false,false,false,14,0,1,1,1,1,0,1,0,0,0,1,0,0,0
1127,1,3,5,11,13,21,65/64,33/32,273/256,143/128,39/32,5/4,21/16,11/8,3/2,13/8,105/64,55/32,231/128,15/8,63/32,false,false,false,false,15,1,1,1,0,0,1,1,0,0,0,1,0,0,0
1131,1,3,7,11,13,21,33/32,273/256,143/128,147/128,77/64,39/32,21/16,11/8,91/64,3/2,13/8,7/4,231/128,63/32,null/null,false,false,false,false,14,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1133,1,5,7,11,13,21,65/64,273/256,35/32,143/128,147/128,77/64,5/4,21/16,11/8,91/64,13/8,105/64,55/32,7/4,231/128,false,false,false,false,15,1,0,1,1,0,1,1,0,0,0,1,0,0,0
1134,3,5,7,11,13,21,65/64,33/32,273/256,35/32,143/128,147/128,77/64,39/32,21/16,91/64,105/64,55/32,231/128,15/8,63/32,false,false,false,false,15,0,1,1,1,0,1,1,0,0,0,1,0,0,0
1139,1,3,9,11,13,21,33/32,273/256,143/128,9/8,39/32,21/16,11/8,189/128,3/2,99/64,13/8,27/16,231/128,117/64,63/32,false,false,false,false,15,1,1,0,0,1,1,1,0,0,0,1,0,0,0
1141,1,5,9,11,13,21,65/64,273/256,143/128,9/8,5/4,21/16,11/8,45/32,189/128,99/64,13/8,105/64,55/32,231/128,117/64,false,false,false,false,15,1,0,1,0,1,1,1,0,0,0,1,0,0,0
1142,3,5,9,11,13,21,65/64,33/32,273/256,143/128,39/32,45/32,189/128,99/64,105/64,27/16,55/32,231/128,117/64,15/8,63/32,false,false,false,false,15,0,1,1,0,1,1,1,0,0,0,1,0,0,0
1145,1,7,9,11,13,21,273/256,143/128,9/8,147/128,77/64,21/16,11/8,91/64,189/128,99/64,13/8,7/4,231/128,117/64,63/32,false,false,false,false,15,1,0,0,1,1,1,1,0,0,0,1,0,0,0
1146,3,7,9,11,13,21,33/32,273/256,143/128,147/128,77/64,39/32,21/16,91/64,189/128,99/64,27/16,231/128,117/64,63/32,null/null,false,false,false,false,14,0,1,0,1,1,1,1,0,0,0,1,0,0,0
1148,5,7,9,11,13,21,65/64,273/256,35/32,143/128,147/128,77/64,45/32,91/64,189/128,99/64,105/64,55/32,231/128,117/64,63/32,false,false,false,false,15,0,0,1,1,1,1,1,0,0,0,1,0,0,0
1167,1,3,5,7,15,21,35/32,147/128,75/64,315/256,5/4,21/16,45/32,3/2,105/64,7/4,15/8,63/32,null/null,null/null,null/null,false,false,false,false,12,1,1,1,1,0,0,0,1,0,0,1,0,0,0
1175,1,3,5,9,15,21,135/128,9/8,75/64,315/256,5/4,21/16,45/32,189/128,3/2,105/64,27/16,15/8,63/32,null/null,null/null,false,false,false,false,13,1,1,1,0,1,0,0,1,0,0,1,0,0,0
1179,1,3,7,9,15,21,135/128,9/8,147/128,315/256,21/16,45/32,189/128,3/2,105/64,27/16,7/4,15/8,63/32,null/null,null/null,false,false,false,false,13,1,1,0,1,1,0,0,1,0,0,1,0,0,0
1181,1,5,7,9,15,21,135/128,35/32,9/8,147/128,75/64,315/256,5/4,21/16,45/32,189/128,105/64,7/4,15/8,63/32,null/null,false,false,false,false,14,1,0,1,1,1,0,0,1,0,0,1,0,0,0
